Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:8.7699 	Average Loss:  0.2471589468047023
Iteration:  200 	s:8.5346 	Average Loss:  0.248184436224401
Iteration:  300 	s:8.5053 	Average Loss:  0.35800744242966176
Iteration:  400 	s:8.5458 	Average Loss:  0.25928222440183163
Iteration:  500 	s:8.4576 	Average Loss:  0.3971394610404968
Iteration:  600 	s:8.5036 	Average Loss:  0.27608490545566383
Iteration:  700 	s:8.5773 	Average Loss:  0.36906986276080717
Iteration:  800 	s:8.4362 	Average Loss:  0.3438353057578206
Iteration:  900 	s:8.4800 	Average Loss:  0.3189442351760226
Iteration:  1000 	s:8.5762 	Average Loss:  0.35668099130736663
Iteration:  1100 	s:8.5953 	Average Loss:  0.31359558666590603
Iteration:  1200 	s:8.6470 	Average Loss:  0.247737758885487
Iteration:  1300 	s:8.4539 	Average Loss:  0.34002081511556753
Iteration:  1400 	s:8.4736 	Average Loss:  0.49566081306751586
Iteration:  1500 	s:8.6043 	Average Loss:  0.30181194611184764
Iteration:  1600 	s:8.5803 	Average Loss:  0.3535008434890187
Iteration:  1700 	s:8.6152 	Average Loss:  0.27935235830023886
Iteration:  1800 	s:8.7839 	Average Loss:  0.26313593411352487
Iteration:  1900 	s:8.6650 	Average Loss:  0.2298134862538427
Iteration:  2000 	s:8.4693 	Average Loss:  0.35519274504273196
Iteration:  2100 	s:8.5094 	Average Loss:  0.2975854421383701
Iteration:  2200 	s:8.5547 	Average Loss:  0.34234718153893484
Iteration:  2300 	s:8.4148 	Average Loss:  0.34713143268600105
Iteration:  2400 	s:8.6852 	Average Loss:  0.3147163096209988
Iteration:  2500 	s:8.4779 	Average Loss:  0.3802255246596542
Iteration:  2600 	s:8.6348 	Average Loss:  0.29298953929945126
Iteration:  2700 	s:8.6512 	Average Loss:  0.26093199683340573
Iteration:  2800 	s:8.4762 	Average Loss:  0.25542475160516914
Iteration:  2900 	s:8.3963 	Average Loss:  0.32826869440982137
Iteration:  3000 	s:8.5104 	Average Loss:  0.2533442948145057
Iteration:  3100 	s:8.5118 	Average Loss:  0.27343776307842743
Iteration:  3200 	s:8.3854 	Average Loss:  0.2726708710012826
Iteration:  3300 	s:8.3594 	Average Loss:  0.25438683704734694
Iteration:  3400 	s:8.4388 	Average Loss:  0.31653787532292427
Iteration:  3500 	s:8.4400 	Average Loss:  0.24157019832717652
Iteration:  3600 	s:8.2334 	Average Loss:  0.25744346710323496
Iteration:  3700 	s:8.2818 	Average Loss:  0.31813230973919415
Iteration:  3800 	s:8.3371 	Average Loss:  0.264390788659829
Iteration:  3900 	s:8.2970 	Average Loss:  0.23246075864158228
Iteration:  4000 	s:8.3485 	Average Loss:  0.22432500757979823
Iteration:  4100 	s:8.3547 	Average Loss:  0.27201904935388754
Iteration:  4200 	s:8.1054 	Average Loss:  0.20813903233670317
Iteration:  4300 	s:8.5445 	Average Loss:  0.30113483767026994
Iteration:  4400 	s:8.5660 	Average Loss:  0.3155319544596159
Iteration:  4500 	s:8.4351 	Average Loss:  0.25435247777004405
Iteration:  4600 	s:8.3588 	Average Loss:  0.15357279498689422
Iteration:  4700 	s:8.0327 	Average Loss:  0.2353980419138129
Iteration:  4800 	s:7.9709 	Average Loss:  0.20025472114735465
Iteration:  4900 	s:8.2407 	Average Loss:  0.27949632638618777
Iteration:  5000 	s:8.0889 	Average Loss:  0.12961893988570633
Epoch time:  423.00868034362793
Epoch 2
Iteration:  5100 	s:8.2999 	Average Loss:  0.17432179492280236
Iteration:  5200 	s:8.3278 	Average Loss:  0.12233452684580584
Iteration:  5300 	s:8.2429 	Average Loss:  0.29769149318946414
Iteration:  5400 	s:8.1519 	Average Loss:  0.18793173005671654
Iteration:  5500 	s:8.0799 	Average Loss:  0.17085736935802978
Iteration:  5600 	s:8.1611 	Average Loss:  0.2133349615305792
Iteration:  5700 	s:8.0053 	Average Loss:  0.1612116461682084
Iteration:  5800 	s:7.8807 	Average Loss:  0.17024814262390742
Iteration:  5900 	s:7.8455 	Average Loss:  0.17401804173012633
Iteration:  6000 	s:7.6307 	Average Loss:  0.19689275775155227
Iteration:  6100 	s:7.9000 	Average Loss:  0.19405446499726267
Iteration:  6200 	s:7.9673 	Average Loss:  0.1253771079631317
Iteration:  6300 	s:7.9322 	Average Loss:  0.2193685195747049
Iteration:  6400 	s:7.8630 	Average Loss:  0.26471183071529014
Iteration:  6500 	s:8.0981 	Average Loss:  0.1661087015952171
Iteration:  6600 	s:8.0690 	Average Loss:  0.12768148766143053
Iteration:  6700 	s:7.8435 	Average Loss:  0.13239040604462576
Iteration:  6800 	s:8.2322 	Average Loss:  0.22734116200755305
Iteration:  6900 	s:8.4234 	Average Loss:  0.10770704054606994
Iteration:  7000 	s:8.0949 	Average Loss:  0.2021407906667118
Iteration:  7100 	s:8.2486 	Average Loss:  0.10953510981344661
Iteration:  7200 	s:8.1924 	Average Loss:  0.16523052015725398
Iteration:  7300 	s:8.2864 	Average Loss:  0.2044143557267406
Iteration:  7400 	s:8.1822 	Average Loss:  0.15283164283282827
Iteration:  7500 	s:8.0623 	Average Loss:  0.16061218852152045
Iteration:  7600 	s:8.0426 	Average Loss:  0.07724366543800307
Iteration:  7700 	s:7.8975 	Average Loss:  0.11966929871610496
Iteration:  7800 	s:7.8596 	Average Loss:  0.12298229700558519
Iteration:  7900 	s:8.1096 	Average Loss:  0.15475572005108176
Iteration:  8000 	s:8.1682 	Average Loss:  0.17016784947061864
Iteration:  8100 	s:7.8866 	Average Loss:  0.13540914521886316
Iteration:  8200 	s:7.9940 	Average Loss:  0.1236484000664958
Iteration:  8300 	s:7.9552 	Average Loss:  0.09696435929118616
Iteration:  8400 	s:7.7164 	Average Loss:  0.0998611306739089
Iteration:  8500 	s:7.3921 	Average Loss:  0.0627382943271801
Iteration:  8600 	s:7.4899 	Average Loss:  0.08852256612459833
Iteration:  8700 	s:7.7484 	Average Loss:  0.13962231872185163
Iteration:  8800 	s:7.4557 	Average Loss:  0.13387101803623686
Iteration:  8900 	s:7.5750 	Average Loss:  0.14575417740872293
Iteration:  9000 	s:7.7644 	Average Loss:  0.1833781366576121
Iteration:  9100 	s:8.1302 	Average Loss:  0.14989160909571905
Iteration:  9200 	s:7.8639 	Average Loss:  0.1007115968252775
Iteration:  9300 	s:7.7429 	Average Loss:  0.1454165419535691
Iteration:  9400 	s:7.7759 	Average Loss:  0.1954268877129291
Iteration:  9500 	s:8.0947 	Average Loss:  0.17356307421464248
Iteration:  9600 	s:7.7148 	Average Loss:  0.09491695149009718
Iteration:  9700 	s:7.9655 	Average Loss:  0.09827329904801292
Iteration:  9800 	s:7.7319 	Average Loss:  0.09822164100786057
Iteration:  9900 	s:7.5964 	Average Loss:  0.10791630855620735
Iteration:  10000 	s:7.3930 	Average Loss:  0.05848073615006974
Epoch time:  397.0837070941925
Epoch 3
Iteration:  10100 	s:7.5310 	Average Loss:  0.07412372484761783
Iteration:  10200 	s:7.7324 	Average Loss:  0.04781801963206478
Iteration:  10300 	s:7.9593 	Average Loss:  0.23249374327904168
Iteration:  10400 	s:7.9521 	Average Loss:  0.07957317634425469
Iteration:  10500 	s:7.3815 	Average Loss:  0.09045975186571838
Iteration:  10600 	s:7.7304 	Average Loss:  0.12345973918410216
Iteration:  10700 	s:7.5355 	Average Loss:  0.10620821122399743
Iteration:  10800 	s:7.6052 	Average Loss:  0.0790136388534028
Iteration:  10900 	s:7.4946 	Average Loss:  0.11947677510130812
Iteration:  11000 	s:7.5616 	Average Loss:  0.07536001657125009
Iteration:  11100 	s:7.6864 	Average Loss:  0.08900267098470266
Iteration:  11200 	s:7.3538 	Average Loss:  0.04399169179438011
Iteration:  11300 	s:7.5749 	Average Loss:  0.1254334595609178
Iteration:  11400 	s:7.6106 	Average Loss:  0.09105915961423633
Iteration:  11500 	s:7.7653 	Average Loss:  0.1189576613068617
Iteration:  11600 	s:7.4471 	Average Loss:  0.06020867621794289
Iteration:  11700 	s:7.3792 	Average Loss:  0.09795206460999645
Iteration:  11800 	s:7.8284 	Average Loss:  0.12673441779718123
Iteration:  11900 	s:7.8077 	Average Loss:  0.04449206533479054
Iteration:  12000 	s:7.4415 	Average Loss:  0.08171500411815096
Iteration:  12100 	s:7.5562 	Average Loss:  0.08532555228179924
Iteration:  12200 	s:7.8245 	Average Loss:  0.12632551275653556
Iteration:  12300 	s:7.4406 	Average Loss:  0.16511778436560257
Iteration:  12400 	s:7.9806 	Average Loss:  0.1556511133545508
Iteration:  12500 	s:7.8667 	Average Loss:  0.09282585560113109
Iteration:  12600 	s:7.7020 	Average Loss:  0.09379758915349995
Iteration:  12700 	s:7.4624 	Average Loss:  0.06951418129540653
