Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:19.8207 	Average Loss:  2.76536678314209
Iteration:  200 	s:17.6347 	Average Loss:  2.7061294335126878
Iteration:  300 	s:15.8927 	Average Loss:  2.4910819160938265
Iteration:  400 	s:16.7322 	Average Loss:  2.2118437638878823
Iteration:  500 	s:19.5730 	Average Loss:  1.5986747948266566
Iteration:  600 	s:18.3063 	Average Loss:  0.9048236377863214
Iteration:  700 	s:17.3151 	Average Loss:  0.8411129513417837
Iteration:  800 	s:17.5647 	Average Loss:  0.6103498290671269
Iteration:  900 	s:23.1300 	Average Loss:  0.47341548068186967
Iteration:  1000 	s:16.8030 	Average Loss:  0.4455359670116013
Iteration:  1100 	s:18.5992 	Average Loss:  0.4785808065800666
Iteration:  1200 	s:16.7418 	Average Loss:  0.3738578498650895
Iteration:  1300 	s:16.7112 	Average Loss:  0.36005610113243164
Iteration:  1400 	s:16.2353 	Average Loss:  0.3024083640995418
Iteration:  1500 	s:30.6008 	Average Loss:  0.3465323991038895
Iteration:  1600 	s:23.2895 	Average Loss:  0.2734853735892921
Iteration:  1700 	s:15.4942 	Average Loss:  0.32665549941826116
Iteration:  1800 	s:16.3473 	Average Loss:  0.47424385096528565
Iteration:  1900 	s:15.9372 	Average Loss:  0.3616939306032873
Iteration:  2000 	s:16.5554 	Average Loss:  0.35125886316807736
Iteration:  2100 	s:15.7510 	Average Loss:  0.35864993993195043
Iteration:  2200 	s:15.5317 	Average Loss:  0.4024219773144068
Iteration:  2300 	s:16.6499 	Average Loss:  0.28571914625560973
Iteration:  2400 	s:16.3759 	Average Loss:  0.3964786884376008
Iteration:  2500 	s:15.3227 	Average Loss:  0.15481109862668244
Iteration:  2600 	s:15.2883 	Average Loss:  0.2694353716528162
Iteration:  2700 	s:15.1400 	Average Loss:  0.145289149186513
Iteration:  2800 	s:16.2164 	Average Loss:  0.34203070673764335
Iteration:  2900 	s:15.4538 	Average Loss:  0.24825897167742778
Iteration:  3000 	s:15.5351 	Average Loss:  0.3024748574256091
Iteration:  3100 	s:15.0273 	Average Loss:  0.2168493683741058
Iteration:  3200 	s:16.2164 	Average Loss:  0.22641694922662062
Iteration:  3300 	s:15.6413 	Average Loss:  0.37043394934945084
Iteration:  3400 	s:21.1575 	Average Loss:  0.19928558869406401
Iteration:  3500 	s:15.8353 	Average Loss:  0.2216283992872686
Iteration:  3600 	s:15.6192 	Average Loss:  0.2815545767248546
Iteration:  3700 	s:17.1858 	Average Loss:  0.3008337241270638
Iteration:  3800 	s:16.0465 	Average Loss:  0.1466795401925351
Iteration:  3900 	s:16.4668 	Average Loss:  0.24880483528835018
Iteration:  4000 	s:16.4602 	Average Loss:  0.32586493669178707
Iteration:  4100 	s:16.3596 	Average Loss:  0.15861399913353583
Iteration:  4200 	s:16.2555 	Average Loss:  0.247903019490509
Iteration:  4300 	s:17.9058 	Average Loss:  0.14427713167012507
Iteration:  4400 	s:16.2672 	Average Loss:  0.3811236038751826
Iteration:  4500 	s:16.7461 	Average Loss:  0.21476669733907336
Iteration:  4600 	s:16.2250 	Average Loss:  0.11482212000470508
Iteration:  4700 	s:17.2229 	Average Loss:  0.12389727925801118
Iteration:  4800 	s:16.5206 	Average Loss:  0.12733203090374867
Iteration:  4900 	s:22.3409 	Average Loss:  0.2378602906004991
Iteration:  5000 	s:16.5403 	Average Loss:  0.123513842051991
Epoch time:  864.7911648750305
Epoch 2
Iteration:  5100 	s:16.8520 	Average Loss:  0.1791453827476166
Iteration:  5200 	s:16.8101 	Average Loss:  0.2936763807715383
Iteration:  5300 	s:16.8247 	Average Loss:  0.2429194270226112
Iteration:  5400 	s:17.6133 	Average Loss:  0.16729948143059528
Iteration:  5500 	s:15.8512 	Average Loss:  0.1915543922018792
Iteration:  5600 	s:16.5954 	Average Loss:  0.20031831319635615
Iteration:  5700 	s:16.3572 	Average Loss:  0.25889136219946385
Iteration:  5800 	s:15.6503 	Average Loss:  0.1227415649029299
Iteration:  5900 	s:15.9450 	Average Loss:  0.12863863428842479
Iteration:  6000 	s:16.1339 	Average Loss:  0.1623259692727147
Iteration:  6100 	s:16.0495 	Average Loss:  0.22620335183727225
Iteration:  6200 	s:15.4159 	Average Loss:  0.1757434473353237
Iteration:  6300 	s:15.2276 	Average Loss:  0.13916375387868596
Iteration:  6400 	s:15.2415 	Average Loss:  0.3403629753602713
Iteration:  6500 	s:15.1486 	Average Loss:  0.3035281653060748
Iteration:  6600 	s:15.8552 	Average Loss:  0.14161386433953294
Iteration:  6700 	s:17.6381 	Average Loss:  0.17981282724305075
Iteration:  6800 	s:15.1094 	Average Loss:  0.2254372112478754
Iteration:  6900 	s:16.1192 	Average Loss:  0.1597248311812287
Iteration:  7000 	s:17.7543 	Average Loss:  0.20352302376622308
Iteration:  7100 	s:16.3078 	Average Loss:  0.1601169344317632
Iteration:  7200 	s:15.8369 	Average Loss:  0.22667521797655943
Iteration:  7300 	s:15.8775 	Average Loss:  0.14572015400925037
Iteration:  7400 	s:15.7024 	Average Loss:  0.2977013200342516
Iteration:  7500 	s:16.4960 	Average Loss:  0.13397998501584243
Iteration:  7600 	s:16.3582 	Average Loss:  0.20041141843407345
Iteration:  7700 	s:16.0592 	Average Loss:  0.061088507857195225
Iteration:  7800 	s:15.2847 	Average Loss:  0.13227697991424367
Iteration:  7900 	s:15.7322 	Average Loss:  0.10369433597937888
Iteration:  8000 	s:16.1676 	Average Loss:  0.1715042287395413
Iteration:  8100 	s:16.5171 	Average Loss:  0.10895724768496898
Iteration:  8200 	s:14.8776 	Average Loss:  0.08952936863236417
Iteration:  8300 	s:16.8442 	Average Loss:  0.2021711290280573
Iteration:  8400 	s:17.0469 	Average Loss:  0.18289278663614464
Iteration:  8500 	s:16.4055 	Average Loss:  0.16935836646132085
Iteration:  8600 	s:15.9010 	Average Loss:  0.18633702139326547
Iteration:  8700 	s:19.1245 	Average Loss:  0.21638180577101276
Iteration:  8800 	s:23.6948 	Average Loss:  0.060534234239476285
Iteration:  8900 	s:14.1459 	Average Loss:  0.12199531297554621
Iteration:  9000 	s:14.7589 	Average Loss:  0.1940827684138701
Iteration:  9100 	s:15.7362 	Average Loss:  0.13276018731548
Iteration:  9200 	s:14.2741 	Average Loss:  0.15578451804731283
Iteration:  9300 	s:21.9867 	Average Loss:  0.1390874335096705
Iteration:  9400 	s:30.1610 	Average Loss:  0.32381612796495296
Iteration:  9500 	s:13.4667 	Average Loss:  0.16899329048044406
Iteration:  9600 	s:15.2611 	Average Loss:  0.11738727680942528
Iteration:  9700 	s:14.3868 	Average Loss:  0.03849141923903014
Iteration:  9800 	s:14.0024 	Average Loss:  0.03299470686607792
Iteration:  9900 	s:13.2526 	Average Loss:  0.11353576419420391
Iteration:  10000 	s:13.0407 	Average Loss:  0.06156108594154513
Epoch time:  818.8416275978088
Epoch 3
Iteration:  10100 	s:13.9361 	Average Loss:  0.10365376473220322
Iteration:  10200 	s:13.3629 	Average Loss:  0.14656808159389667
Iteration:  10300 	s:11.8196 	Average Loss:  0.1407868298970737
Iteration:  10400 	s:12.0535 	Average Loss:  0.14567813859183268
Iteration:  10500 	s:11.7389 	Average Loss:  0.11489713095019784
Iteration:  10600 	s:10.9555 	Average Loss:  0.078539630886009
Iteration:  10700 	s:11.7774 	Average Loss:  0.20340848386901927
Iteration:  10800 	s:16.0448 	Average Loss:  0.07704655171920698
Iteration:  10900 	s:17.9478 	Average Loss:  0.12832681989239617
Iteration:  11000 	s:15.9410 	Average Loss:  0.12824610181783158
Iteration:  11100 	s:14.9429 	Average Loss:  0.12352767188085224
Iteration:  11200 	s:15.5604 	Average Loss:  0.13195032137433516
Iteration:  11300 	s:16.7324 	Average Loss:  0.10464239967968225
Iteration:  11400 	s:15.9196 	Average Loss:  0.26005352552915695
Iteration:  11500 	s:13.9709 	Average Loss:  0.2008100065744924
Iteration:  11600 	s:14.6821 	Average Loss:  0.12014208671898785
Iteration:  11700 	s:14.3604 	Average Loss:  0.13111637958266095
Iteration:  11800 	s:18.5346 	Average Loss:  0.15190482152690257
Iteration:  11900 	s:17.9840 	Average Loss:  0.09307402847784133
Iteration:  12000 	s:11.2575 	Average Loss:  0.13802154640685704
Iteration:  12100 	s:10.4647 	Average Loss:  0.09170399492428398
Iteration:  12200 	s:11.1949 	Average Loss:  0.13941431534941467
Iteration:  12300 	s:11.2149 	Average Loss:  0.0579087116469786
Iteration:  12400 	s:11.3541 	Average Loss:  0.12193559728817824
Iteration:  12500 	s:11.0291 	Average Loss:  0.03561428230819496
Iteration:  12600 	s:10.5431 	Average Loss:  0.10296787282633865
Iteration:  12700 	s:9.6911 	Average Loss:  0.03723426658227199
Iteration:  12800 	s:11.1851 	Average Loss:  0.060535430201840594
Iteration:  12900 	s:10.1250 	Average Loss:  0.03999343956288216
Iteration:  13000 	s:10.9385 	Average Loss:  0.10722747066976755
Iteration:  13100 	s:9.7385 	Average Loss:  0.1408914219815372
Iteration:  13200 	s:10.4945 	Average Loss:  0.0875679445393791
Iteration:  13300 	s:10.2669 	Average Loss:  0.14827725738109723
Iteration:  13400 	s:10.2597 	Average Loss:  0.08689493982969239
Iteration:  13500 	s:17.2329 	Average Loss:  0.14853796599835295
Iteration:  13600 	s:14.2347 	Average Loss:  0.1969125281149257
Iteration:  13700 	s:14.9539 	Average Loss:  0.1844754342591247
Iteration:  13800 	s:14.1644 	Average Loss:  0.02624798461943696
Iteration:  13900 	s:13.9218 	Average Loss:  0.03711492427451901
Iteration:  14000 	s:14.0715 	Average Loss:  0.1843333604256365
Iteration:  14100 	s:13.9137 	Average Loss:  0.06685175747289118
Iteration:  14200 	s:13.8552 	Average Loss:  0.13757225989515887
Iteration:  14300 	s:15.2682 	Average Loss:  0.07258491080030008
Iteration:  14400 	s:13.6016 	Average Loss:  0.16833113560233356
Iteration:  14500 	s:14.6220 	Average Loss:  0.09392928691566546
Iteration:  14600 	s:12.9530 	Average Loss:  0.048310706547658074
Iteration:  14700 	s:12.9511 	Average Loss:  0.06340329009406026
Iteration:  14800 	s:12.1811 	Average Loss:  0.017755380815895297
Iteration:  14900 	s:13.0759 	Average Loss:  0.043767914641018806
Iteration:  15000 	s:11.7209 	Average Loss:  0.0697472359072275
Epoch time:  660.7105937004089
Epoch 4
Iteration:  15100 	s:11.0527 	Average Loss:  0.13384460569636242
Iteration:  15200 	s:11.9310 	Average Loss:  0.158267973456549
Iteration:  15300 	s:12.1174 	Average Loss:  0.1862157328822315
Iteration:  15400 	s:13.2813 	Average Loss:  0.11262925809652594
Iteration:  15500 	s:16.2466 	Average Loss:  0.13702696783642954
Iteration:  15600 	s:9.9057 	Average Loss:  0.04169398110265789
Iteration:  15700 	s:10.1795 	Average Loss:  0.08811392374660987
Iteration:  15800 	s:10.0645 	Average Loss:  0.03716329820582592
Iteration:  15900 	s:9.8662 	Average Loss:  0.1273965745427763
Iteration:  16000 	s:11.0933 	Average Loss:  0.13729353148594067
Iteration:  16100 	s:10.1666 	Average Loss:  0.0413396059608328
Iteration:  16200 	s:10.1599 	Average Loss:  0.09555320897971821
Iteration:  16300 	s:10.1299 	Average Loss:  0.08318318419118614
Iteration:  16400 	s:10.6983 	Average Loss:  0.2600189704575974
Iteration:  16500 	s:9.9257 	Average Loss:  0.1361482009303512
Iteration:  16600 	s:14.4713 	Average Loss:  0.10264942152484488
Iteration:  16700 	s:14.8011 	Average Loss:  0.0960993820715857
Iteration:  16800 	s:13.1507 	Average Loss:  0.13495986701659596
Iteration:  16900 	s:13.6243 	Average Loss:  0.08088248179135903
Iteration:  17000 	s:13.0175 	Average Loss:  0.1709682581685958
Iteration:  17100 	s:12.9587 	Average Loss:  0.0606726371176143
Iteration:  17200 	s:14.3406 	Average Loss:  0.1225005902040363
Iteration:  17300 	s:14.5054 	Average Loss:  0.050421242143310986
Iteration:  17400 	s:12.2864 	Average Loss:  0.057114118417179276
Iteration:  17500 	s:12.1296 	Average Loss:  0.04785891333632094
Iteration:  17600 	s:11.5861 	Average Loss:  0.1199617029643652
Iteration:  17700 	s:10.7242 	Average Loss:  0.03299824826853091
Iteration:  17800 	s:11.0341 	Average Loss:  0.17655546086919796
Iteration:  17900 	s:12.7686 	Average Loss:  0.09005685438788057
Iteration:  18000 	s:13.9304 	Average Loss:  0.07856059008815576
Iteration:  18100 	s:12.7841 	Average Loss:  0.0977149887062068
Iteration:  18200 	s:20.4346 	Average Loss:  0.08936607934963807
Iteration:  18300 	s:13.9638 	Average Loss:  0.21450390954000803
Iteration:  18400 	s:13.3534 	Average Loss:  0.036919169017960794
Iteration:  18500 	s:15.4380 	Average Loss:  0.07881703891371082
Iteration:  18600 	s:14.5733 	Average Loss:  0.16251959764771487
Iteration:  18700 	s:14.9712 	Average Loss:  0.1401424374946033
Iteration:  18800 	s:14.7509 	Average Loss:  0.057357489986252494
Iteration:  18900 	s:13.7710 	Average Loss:  0.10336713500749005
Iteration:  19000 	s:15.6376 	Average Loss:  0.23693190648578624
Iteration:  19100 	s:14.2107 	Average Loss:  0.2368511366694943
Iteration:  19200 	s:13.2222 	Average Loss:  0.15386676314895723
Iteration:  19300 	s:14.4919 	Average Loss:  0.04628950799991009
Iteration:  19400 	s:14.5182 	Average Loss:  0.08270630817643525
Iteration:  19500 	s:13.5753 	Average Loss:  0.08000982262240569
Iteration:  19600 	s:13.6979 	Average Loss:  0.05810673323828513
Iteration:  19700 	s:13.9723 	Average Loss:  0.03883407884488379
Iteration:  19800 	s:31.6764 	Average Loss:  0.012491622980153255
Iteration:  19900 	s:33.8806 	Average Loss:  0.06263217004202261
Iteration:  20000 	s:13.4957 	Average Loss:  0.05910203744801299
Epoch time:  688.6298477649689
Epoch 5
Iteration:  20100 	s:13.2887 	Average Loss:  0.04314265118122105
Iteration:  20200 	s:13.0614 	Average Loss:  0.11245574766005592
Iteration:  20300 	s:13.6628 	Average Loss:  0.09651463388196657
Iteration:  20400 	s:15.7593 	Average Loss:  0.08091360230082659
