Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:7.8990 	Average Loss:  1.0872930300235748
Iteration:  200 	s:7.7313 	Average Loss:  1.099646018743515
Iteration:  300 	s:7.8337 	Average Loss:  1.099515021443367
Iteration:  400 	s:7.6303 	Average Loss:  1.099690746665001
Iteration:  500 	s:7.7934 	Average Loss:  1.1000683403015137
Iteration:  600 	s:7.9506 	Average Loss:  1.0989208209514618
Iteration:  700 	s:7.7832 	Average Loss:  1.099143784046173
Iteration:  800 	s:7.8392 	Average Loss:  1.0967767131328583
Iteration:  900 	s:7.8020 	Average Loss:  1.1019656893610954
Iteration:  1000 	s:7.7400 	Average Loss:  1.1005726116895675
Iteration:  1100 	s:7.7234 	Average Loss:  1.0980647039413451
Iteration:  1200 	s:7.7931 	Average Loss:  1.0995670300722122
Iteration:  1300 	s:8.0124 	Average Loss:  1.0981370985507966
Iteration:  1400 	s:7.7074 	Average Loss:  1.0959513247013093
Iteration:  1500 	s:7.8253 	Average Loss:  1.0993182706832885
Iteration:  1600 	s:7.9906 	Average Loss:  1.100337451696396
Iteration:  1700 	s:7.8413 	Average Loss:  1.0985572630167006
Iteration:  1800 	s:7.9475 	Average Loss:  1.094954358935356
Iteration:  1900 	s:7.7892 	Average Loss:  1.1004229044914247
Iteration:  2000 	s:7.8511 	Average Loss:  1.0976165223121643
Iteration:  2100 	s:7.7604 	Average Loss:  1.097615945339203
Iteration:  2200 	s:8.0153 	Average Loss:  1.097798848748207
Iteration:  2300 	s:7.8666 	Average Loss:  1.1002103197574615
Iteration:  2400 	s:7.8861 	Average Loss:  1.1004288846254349
Iteration:  2500 	s:7.7335 	Average Loss:  1.0991223448514937
Iteration:  2600 	s:8.0210 	Average Loss:  1.0977905470132827
Iteration:  2700 	s:7.9555 	Average Loss:  1.0999166345596314
Iteration:  2800 	s:7.8619 	Average Loss:  1.097535975575447
Iteration:  2900 	s:7.8151 	Average Loss:  1.1014568013002464
Iteration:  3000 	s:7.6877 	Average Loss:  1.0937630385160446
Iteration:  3100 	s:7.6656 	Average Loss:  1.0422521188296379
Iteration:  3200 	s:7.7516 	Average Loss:  0.9258023018715903
Iteration:  3300 	s:7.6590 	Average Loss:  0.9001242006596294
Iteration:  3400 	s:7.5688 	Average Loss:  0.796437915743154
Iteration:  3500 	s:7.8111 	Average Loss:  0.6782291957053633
Iteration:  3600 	s:7.7411 	Average Loss:  0.6435878521518953
Iteration:  3700 	s:7.8941 	Average Loss:  0.6299600909162837
Iteration:  3800 	s:7.5668 	Average Loss:  0.3966317358554079
Iteration:  3900 	s:7.4867 	Average Loss:  0.3890049284865478
Iteration:  4000 	s:7.7640 	Average Loss:  0.44105798643664457
Iteration:  4100 	s:7.7795 	Average Loss:  0.36730700865678956
Iteration:  4200 	s:7.8004 	Average Loss:  0.26543101333370944
Iteration:  4300 	s:7.5247 	Average Loss:  0.3357935799040797
Iteration:  4400 	s:7.7122 	Average Loss:  0.3181165188741488
Iteration:  4500 	s:7.6005 	Average Loss:  0.20654585312495327
Iteration:  4600 	s:7.6603 	Average Loss:  0.2470898234070131
Iteration:  4700 	s:7.4779 	Average Loss:  0.22528865027306894
Iteration:  4800 	s:7.5607 	Average Loss:  0.21859920727776624
Iteration:  4900 	s:7.1843 	Average Loss:  0.22191242885315432
Iteration:  5000 	s:7.5549 	Average Loss:  0.14635266350403897
Epoch time:  387.92537474632263
Epoch 2
Iteration:  5100 	s:7.8119 	Average Loss:  0.2704883257416077
Iteration:  5200 	s:7.5298 	Average Loss:  0.17781806615215828
Iteration:  5300 	s:7.4516 	Average Loss:  0.31961586986370094
