Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:496.9830 	Average Loss:  0.29950216175988315
Iteration:  200 	s:25.5901 	Average Loss:  0.32494513890706
Iteration:  300 	s:29.8758 	Average Loss:  0.2005421091194148
Iteration:  400 	s:26.5474 	Average Loss:  0.2058546552352209
Iteration:  500 	s:26.9419 	Average Loss:  0.16386240241583436
Iteration:  600 	s:25.5127 	Average Loss:  0.06529768181466351
Iteration:  700 	s:25.5780 	Average Loss:  0.19868862837567355
Iteration:  800 	s:25.2648 	Average Loss:  0.10032267434054574
Iteration:  900 	s:26.5434 	Average Loss:  0.17369573350701104
Iteration:  1000 	s:26.4775 	Average Loss:  0.09102278979433322
Iteration:  1100 	s:26.3345 	Average Loss:  0.17152224592071433
Iteration:  1200 	s:25.5012 	Average Loss:  0.10842855634988155
Iteration:  1300 	s:26.0439 	Average Loss:  0.009368668357914913
Iteration:  1400 	s:26.6912 	Average Loss:  0.17520939001779653
Iteration:  1500 	s:25.9938 	Average Loss:  0.04260615827454806
Iteration:  1600 	s:26.2316 	Average Loss:  0.07374721981139601
Iteration:  1700 	s:27.0688 	Average Loss:  0.13115266582948606
Iteration:  1800 	s:25.1954 	Average Loss:  0.08385859725270166
Iteration:  1900 	s:25.4393 	Average Loss:  0.07339887589811127
Iteration:  2000 	s:24.9966 	Average Loss:  0.025227734571307395
Iteration:  2100 	s:25.0360 	Average Loss:  0.08895009428521738
Iteration:  2200 	s:24.8689 	Average Loss:  0.08343343059874314
Iteration:  2300 	s:25.5128 	Average Loss:  0.07416815492440038
Iteration:  2400 	s:24.7157 	Average Loss:  0.04190186760384222
Iteration:  2500 	s:24.1634 	Average Loss:  0.06243382787635568
Iteration:  2600 	s:25.4476 	Average Loss:  0.05676842023833359
Iteration:  2700 	s:24.2645 	Average Loss:  0.041435348367073174
Iteration:  2800 	s:24.7585 	Average Loss:  0.007344115653747068
Iteration:  2900 	s:22.7465 	Average Loss:  0.056864687777298216
Iteration:  3000 	s:24.2866 	Average Loss:  0.09565858292979015
Iteration:  3100 	s:24.4618 	Average Loss:  0.054851765575651114
Iteration:  3200 	s:24.5279 	Average Loss:  0.1938018615885776
Iteration:  3300 	s:25.1755 	Average Loss:  0.07833290521429262
Iteration:  3400 	s:24.4877 	Average Loss:  0.04257539593736567
Iteration:  3500 	s:24.1384 	Average Loss:  0.03620816584744684
Iteration:  3600 	s:23.5340 	Average Loss:  0.045520839849186284
Iteration:  3700 	s:23.3563 	Average Loss:  0.04196442069151893
Iteration:  3800 	s:23.5783 	Average Loss:  0.025222277077519804
Iteration:  3900 	s:23.5514 	Average Loss:  0.04919601030958759
Iteration:  4000 	s:23.8722 	Average Loss:  0.07428762657316504
Iteration:  4100 	s:24.1987 	Average Loss:  0.04774443498588688
Iteration:  4200 	s:23.0367 	Average Loss:  0.058828185996970636
Iteration:  4300 	s:22.3185 	Average Loss:  0.029292461139342123
Iteration:  4400 	s:23.0386 	Average Loss:  0.013702818389414766
Iteration:  4500 	s:21.8073 	Average Loss:  0.06766167639133734
Iteration:  4600 	s:22.0682 	Average Loss:  0.059582837075179605
Iteration:  4700 	s:22.8601 	Average Loss:  0.1641758357026043
Iteration:  4800 	s:21.1577 	Average Loss:  0.04898280386935935
Iteration:  4900 	s:21.1113 	Average Loss:  0.03712649541278762
Iteration:  5000 	s:22.3631 	Average Loss:  0.06032386609890253
Epoch time:  1705.6081240177155
Epoch 2
Iteration:  5100 	s:23.9770 	Average Loss:  0.022525613855372592
Iteration:  5200 	s:22.2477 	Average Loss:  0.09098526500362546
Iteration:  5300 	s:24.0249 	Average Loss:  0.060091787845699365
Iteration:  5400 	s:24.0600 	Average Loss:  0.18394302797320575
Iteration:  5500 	s:16.2536 	Average Loss:  3.4538811519965953
Iteration:  5600 	s:11.8129 	Average Loss:  2.9012582373687947
Iteration:  5700 	s:10.9238 	Average Loss:  2.486792586449029
Iteration:  5800 	s:10.6533 	Average Loss:  3.315723133387989
Iteration:  5900 	s:9.7019 	Average Loss:  2.486792151332187
Iteration:  6000 	s:10.8875 	Average Loss:  3.5920327949515207
Iteration:  6100 	s:9.6920 	Average Loss:  4.14465327709855
Iteration:  6200 	s:9.7365 	Average Loss:  3.039412682355271
Iteration:  6300 	s:9.8681 	Average Loss:  3.0394124650951353
Iteration:  6400 	s:10.3678 	Average Loss:  2.9012573096149934
Iteration:  6500 	s:9.0600 	Average Loss:  2.3486368775361153
Iteration:  6600 	s:9.7223 	Average Loss:  4.420963439940559
Iteration:  6700 	s:9.2022 	Average Loss:  2.763102200030637
Iteration:  6800 	s:9.3965 	Average Loss:  3.177567472456997
Iteration:  6900 	s:8.7838 	Average Loss:  2.210481820106098
Iteration:  7000 	s:9.8192 	Average Loss:  3.315722579955174
Iteration:  7100 	s:8.5656 	Average Loss:  2.3486368775361175
Iteration:  7200 	s:9.6005 	Average Loss:  3.315722630023332
Iteration:  7300 	s:9.6180 	Average Loss:  2.9012572574606525
Iteration:  7400 	s:9.2683 	Average Loss:  2.6249470424643073
Iteration:  7500 	s:9.3227 	Average Loss:  3.7301879024496896
Iteration:  7600 	s:9.0011 	Average Loss:  2.486791934966133
Iteration:  7700 	s:9.2841 	Average Loss:  3.453877687453343
Iteration:  7800 	s:9.7001 	Average Loss:  3.86834306001602
