Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:8.2790 	Average Loss:  1.769076526761055
Iteration:  200 	s:7.7554 	Average Loss:  1.7160134077284601
Iteration:  300 	s:7.8087 	Average Loss:  1.3157127534458413
Iteration:  400 	s:7.4639 	Average Loss:  1.0568677188938909
Iteration:  500 	s:7.5426 	Average Loss:  0.7099055275730097
Iteration:  600 	s:7.5139 	Average Loss:  0.6229545189666169
Iteration:  700 	s:7.2478 	Average Loss:  0.4661709722063961
Iteration:  800 	s:7.3519 	Average Loss:  0.45614277194474195
Iteration:  900 	s:7.3419 	Average Loss:  0.5391784141811816
Iteration:  1000 	s:7.2661 	Average Loss:  0.38134273783556594
Iteration:  1100 	s:7.0875 	Average Loss:  0.39318655530609703
Iteration:  1200 	s:7.3374 	Average Loss:  0.391428316572817
Iteration:  1300 	s:7.3473 	Average Loss:  0.31507712896240675
Iteration:  1400 	s:7.2198 	Average Loss:  0.32366649672743153
Iteration:  1500 	s:7.3317 	Average Loss:  0.377941790773008
Iteration:  1600 	s:7.1147 	Average Loss:  0.15291661070924917
Iteration:  1700 	s:7.1561 	Average Loss:  0.2510762466447553
Iteration:  1800 	s:7.3696 	Average Loss:  0.47061691735830763
Iteration:  1900 	s:7.5030 	Average Loss:  0.3258146920778768
Iteration:  2000 	s:7.2596 	Average Loss:  0.3525185188792972
Iteration:  2100 	s:7.2893 	Average Loss:  0.2820311990157609
Iteration:  2200 	s:7.1120 	Average Loss:  0.2722210422758826
Iteration:  2300 	s:7.2803 	Average Loss:  0.33304313829086823
Iteration:  2400 	s:7.2820 	Average Loss:  0.23685523354129373
Iteration:  2500 	s:6.9914 	Average Loss:  0.09663587742591488
Iteration:  2600 	s:6.9549 	Average Loss:  0.2189419351940064
Iteration:  2700 	s:7.0327 	Average Loss:  0.20604401351848678
Iteration:  2800 	s:6.9346 	Average Loss:  0.22657364533187735
Iteration:  2900 	s:7.2412 	Average Loss:  0.31609356438516556
Iteration:  3000 	s:7.4936 	Average Loss:  0.2436263494833894
Iteration:  3100 	s:7.0751 	Average Loss:  0.14414584457363344
Iteration:  3200 	s:6.9815 	Average Loss:  0.3040984908116727
Iteration:  3300 	s:7.1849 	Average Loss:  0.2529157989759824
Iteration:  3400 	s:6.9299 	Average Loss:  0.17206124762972907
Iteration:  3500 	s:7.0619 	Average Loss:  0.21312060478986108
Iteration:  3600 	s:7.0761 	Average Loss:  0.18898491645507323
Iteration:  3700 	s:7.2198 	Average Loss:  0.3538641322686881
Iteration:  3800 	s:7.2615 	Average Loss:  0.17213926985912623
Iteration:  3900 	s:7.1577 	Average Loss:  0.1927241865560944
Iteration:  4000 	s:7.1551 	Average Loss:  0.26517021889132486
Iteration:  4100 	s:6.8107 	Average Loss:  0.1567572368754671
Iteration:  4200 	s:6.8264 	Average Loss:  0.18968910623400537
Iteration:  4300 	s:6.8032 	Average Loss:  0.2373986250982945
Iteration:  4400 	s:6.9456 	Average Loss:  0.3252116206279902
Iteration:  4500 	s:7.4638 	Average Loss:  0.17381688877915621
Iteration:  4600 	s:6.9869 	Average Loss:  0.1672892790460901
Iteration:  4700 	s:6.9833 	Average Loss:  0.11205211437053776
Iteration:  4800 	s:7.0823 	Average Loss:  0.1691191207723741
Iteration:  4900 	s:7.1333 	Average Loss:  0.22647258449960145
Iteration:  5000 	s:7.1198 	Average Loss:  0.13894718996274638
Epoch time:  361.2467563152313
Epoch 2
Iteration:  5100 	s:7.0665 	Average Loss:  0.17614881516087508
Iteration:  5200 	s:7.1567 	Average Loss:  0.2110821003438441
Iteration:  5300 	s:7.3634 	Average Loss:  0.13516779824872344
Iteration:  5400 	s:6.8285 	Average Loss:  0.13470995125952748
Iteration:  5500 	s:6.7114 	Average Loss:  0.11726655426794416
Iteration:  5600 	s:6.7444 	Average Loss:  0.14985058848909408
Iteration:  5700 	s:6.8436 	Average Loss:  0.2912643571611839
Iteration:  5800 	s:7.0143 	Average Loss:  0.14703870708651676
Iteration:  5900 	s:6.9324 	Average Loss:  0.10455353858652722
Iteration:  6000 	s:6.8451 	Average Loss:  0.14957738336462653
Iteration:  6100 	s:6.8269 	Average Loss:  0.17590295548084944
Iteration:  6200 	s:6.7965 	Average Loss:  0.1279038627452328
Iteration:  6300 	s:6.8767 	Average Loss:  0.14949046771914232
Iteration:  6400 	s:6.6079 	Average Loss:  0.18170762785385006
Iteration:  6500 	s:7.0928 	Average Loss:  0.2209939058936263
Iteration:  6600 	s:6.9725 	Average Loss:  0.13487227963268741
Iteration:  6700 	s:6.6880 	Average Loss:  0.09328630008260436
Iteration:  6800 	s:7.0496 	Average Loss:  0.23464655954399483
Iteration:  6900 	s:6.8731 	Average Loss:  0.14226281068680355
Iteration:  7000 	s:6.8745 	Average Loss:  0.23728090960386594
Iteration:  7100 	s:6.7351 	Average Loss:  0.17865289030119325
Iteration:  7200 	s:6.7718 	Average Loss:  0.15064673105859772
Iteration:  7300 	s:6.7964 	Average Loss:  0.21667597175331096
Iteration:  7400 	s:6.7448 	Average Loss:  0.12649121229093094
Iteration:  7500 	s:6.7168 	Average Loss:  0.05943111953453786
Iteration:  7600 	s:6.6206 	Average Loss:  0.1309350881439735
Iteration:  7700 	s:6.5078 	Average Loss:  0.09181977263176004
Iteration:  7800 	s:6.4383 	Average Loss:  0.14197886133547222
Iteration:  7900 	s:6.7405 	Average Loss:  0.15989807083456914
Iteration:  8000 	s:6.7351 	Average Loss:  0.16197193618053618
Iteration:  8100 	s:6.8693 	Average Loss:  0.10702188160546416
Iteration:  8200 	s:6.6868 	Average Loss:  0.1641287839895619
Iteration:  8300 	s:6.8822 	Average Loss:  0.12244299253190784
Iteration:  8400 	s:6.6537 	Average Loss:  0.13125607595508235
Iteration:  8500 	s:6.7988 	Average Loss:  0.12544911661086314
Iteration:  8600 	s:6.8348 	Average Loss:  0.07443898238270136
Iteration:  8700 	s:6.8209 	Average Loss:  0.20787519980863095
Iteration:  8800 	s:6.6575 	Average Loss:  0.08523767933246729
Iteration:  8900 	s:6.3790 	Average Loss:  0.1387679639082565
Iteration:  9000 	s:6.7186 	Average Loss:  0.1565267193835638
Iteration:  9100 	s:6.4607 	Average Loss:  0.1447136654226093
Iteration:  9200 	s:6.2801 	Average Loss:  0.20165092542439106
Iteration:  9300 	s:6.5550 	Average Loss:  0.12098719086375408
Iteration:  9400 	s:6.5619 	Average Loss:  0.24276262754744976
Iteration:  9500 	s:6.9325 	Average Loss:  0.1274696104729565
Iteration:  9600 	s:6.6370 	Average Loss:  0.11277021771069809
Iteration:  9700 	s:6.6978 	Average Loss:  0.0643984396424285
Iteration:  9800 	s:6.5807 	Average Loss:  0.10683835526695738
Iteration:  9900 	s:6.4878 	Average Loss:  0.1297476205303723
Iteration:  10000 	s:6.7272 	Average Loss:  0.12795638794924813
Epoch time:  338.18428325653076
Epoch 3
Iteration:  10100 	s:6.8569 	Average Loss:  0.11381531277101392
Iteration:  10200 	s:6.8154 	Average Loss:  0.11651667984095199
