Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:27.6008 	Average Loss:  0.2032069160044193
Iteration:  200 	s:23.8743 	Average Loss:  0.2481850089877844
Iteration:  300 	s:22.9303 	Average Loss:  0.3252674108743668
Iteration:  400 	s:24.7860 	Average Loss:  0.27015514448285105
Iteration:  500 	s:26.9977 	Average Loss:  0.3140980635583401
Iteration:  600 	s:24.7119 	Average Loss:  0.27015286214649675
Iteration:  700 	s:23.3325 	Average Loss:  0.2481805756315589
Iteration:  800 	s:22.5000 	Average Loss:  0.31410864550620315
Iteration:  900 	s:26.4887 	Average Loss:  0.2921346963569522
Iteration:  1000 	s:26.2111 	Average Loss:  0.2921253922209144
Iteration:  1100 	s:23.9093 	Average Loss:  0.3141487635672092
Iteration:  1200 	s:24.8409 	Average Loss:  0.3361442175507545
Iteration:  1300 	s:25.2227 	Average Loss:  0.2811974686384201
Iteration:  1400 	s:24.0221 	Average Loss:  0.3580614694952965
Iteration:  1500 	s:24.4351 	Average Loss:  0.21526896990835667
Iteration:  1600 	s:24.5585 	Average Loss:  0.3033691775426269
Iteration:  1700 	s:24.5421 	Average Loss:  0.27021144817583265
Iteration:  1800 	s:25.1595 	Average Loss:  0.3127825769840274
Iteration:  1900 	s:23.4703 	Average Loss:  0.24851999850710854
Iteration:  2000 	s:23.1914 	Average Loss:  0.30292371377930977
Iteration:  2100 	s:24.6116 	Average Loss:  0.20719726664130575
Iteration:  2200 	s:24.8646 	Average Loss:  0.2567553772413521
Iteration:  2300 	s:23.7412 	Average Loss:  0.29081508320043215
Iteration:  2400 	s:24.1836 	Average Loss:  0.263706251752792
Iteration:  2500 	s:24.0088 	Average Loss:  0.2775447270575205
Iteration:  2600 	s:26.0790 	Average Loss:  0.2285107157337916
Iteration:  2700 	s:23.8818 	Average Loss:  0.2689586567592778
Iteration:  2800 	s:24.0341 	Average Loss:  0.18609024562213564
Iteration:  2900 	s:24.2723 	Average Loss:  0.22122340262811122
Iteration:  3000 	s:23.2581 	Average Loss:  0.2540572429622216
Iteration:  3100 	s:24.2761 	Average Loss:  0.1780587189791777
Iteration:  3200 	s:26.5312 	Average Loss:  0.28584626032094773
Iteration:  3300 	s:22.8856 	Average Loss:  0.24722981115042786
Iteration:  3400 	s:24.1312 	Average Loss:  0.17581517006804234
Iteration:  3500 	s:22.7209 	Average Loss:  0.16758498609797756
Iteration:  3600 	s:25.6054 	Average Loss:  0.24939668829391934
Iteration:  3700 	s:24.9976 	Average Loss:  0.22035086963086542
Iteration:  3800 	s:24.3305 	Average Loss:  0.2511861511036477
Iteration:  3900 	s:23.9304 	Average Loss:  0.15427802500283755
Iteration:  4000 	s:23.3551 	Average Loss:  0.19880155990180015
Iteration:  4100 	s:24.1519 	Average Loss:  0.1766841019235562
Iteration:  4200 	s:23.8479 	Average Loss:  0.16778717013277827
Iteration:  4300 	s:23.6538 	Average Loss:  0.16180628261426822
Iteration:  4400 	s:24.4934 	Average Loss:  0.2187239751192078
Iteration:  4500 	s:22.7333 	Average Loss:  0.18439985187844748
Iteration:  4600 	s:23.7966 	Average Loss:  0.18719039099252313
Iteration:  4700 	s:25.0596 	Average Loss:  0.2061652523013899
Iteration:  4800 	s:23.2965 	Average Loss:  0.2062963669962187
Iteration:  4900 	s:23.1300 	Average Loss:  0.1924944364022781
Iteration:  5000 	s:24.1892 	Average Loss:  0.20931331567754569
Epoch time:  1217.0820231437683
Epoch 2
Iteration:  5100 	s:24.7049 	Average Loss:  0.15235335147375964
Iteration:  5200 	s:23.7363 	Average Loss:  0.2116688634378829
Iteration:  5300 	s:24.4813 	Average Loss:  0.24638792905049742
Iteration:  5400 	s:23.8888 	Average Loss:  0.21126674236200416
Iteration:  5500 	s:23.5634 	Average Loss:  0.1904467713795306
Iteration:  5600 	s:23.2306 	Average Loss:  0.16246639422569545
Iteration:  5700 	s:24.7543 	Average Loss:  0.14175719227904438
Iteration:  5800 	s:23.3932 	Average Loss:  0.1562071845182996
Iteration:  5900 	s:23.7188 	Average Loss:  0.1639233458650802
Iteration:  6000 	s:24.1870 	Average Loss:  0.20118361637809584
Iteration:  6100 	s:23.6826 	Average Loss:  0.18599676803426518
Iteration:  6200 	s:23.1843 	Average Loss:  0.23169453169444643
Iteration:  6300 	s:24.3238 	Average Loss:  0.17040384533844985
Iteration:  6400 	s:23.3957 	Average Loss:  0.21515406662848527
Iteration:  6500 	s:24.7122 	Average Loss:  0.12303199786180904
Iteration:  6600 	s:23.8967 	Average Loss:  0.14226234290110987
Iteration:  6700 	s:23.2382 	Average Loss:  0.11705943730462423
Iteration:  6800 	s:22.8657 	Average Loss:  0.14324260035074587
Iteration:  6900 	s:24.0396 	Average Loss:  0.15444577137972954
Iteration:  7000 	s:23.2514 	Average Loss:  0.14730664003164662
Iteration:  7100 	s:22.4000 	Average Loss:  0.10446356106535984
Iteration:  7200 	s:22.5691 	Average Loss:  0.12130431893990248
Iteration:  7300 	s:25.0006 	Average Loss:  0.19732959319327897
Iteration:  7400 	s:23.4237 	Average Loss:  0.16621262366771702
Iteration:  7500 	s:23.1167 	Average Loss:  0.1673727280627918
Iteration:  7600 	s:21.7523 	Average Loss:  0.15394005378117648
Iteration:  7700 	s:24.2082 	Average Loss:  0.14924194118749937
Iteration:  7800 	s:23.4073 	Average Loss:  0.07990333063253054
Iteration:  7900 	s:23.1786 	Average Loss:  0.15885720736391623
