Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:482.3689 	Average Loss:  0.2947306795977056
Iteration:  200 	s:25.1163 	Average Loss:  0.3088913286034949
Iteration:  300 	s:27.6418 	Average Loss:  0.13544837412811375
Iteration:  400 	s:24.2049 	Average Loss:  0.23799203185284568
Iteration:  500 	s:25.1932 	Average Loss:  0.13122002544656425
Iteration:  600 	s:25.1337 	Average Loss:  0.06560903985111509
Iteration:  700 	s:24.3769 	Average Loss:  0.0962352585505505
Iteration:  800 	s:26.4225 	Average Loss:  0.05486028332830756
Iteration:  900 	s:24.3200 	Average Loss:  0.1427036486301222
Iteration:  1000 	s:24.9767 	Average Loss:  0.10896524549310016
Iteration:  1100 	s:24.6646 	Average Loss:  0.1479507561441278
Iteration:  1200 	s:25.3636 	Average Loss:  0.13158666501785773
Iteration:  1300 	s:24.7927 	Average Loss:  0.033439972643802204
Iteration:  1400 	s:25.6200 	Average Loss:  0.10518784642620631
Iteration:  1500 	s:24.6613 	Average Loss:  0.019520334952219897
Iteration:  1600 	s:22.9670 	Average Loss:  0.04996892858976985
Iteration:  1700 	s:26.0911 	Average Loss:  0.11697840003621365
Iteration:  1800 	s:24.0784 	Average Loss:  0.07859421095733225
Iteration:  1900 	s:23.7186 	Average Loss:  0.058888563889445036
Iteration:  2000 	s:23.1578 	Average Loss:  0.027276903096693842
Iteration:  2100 	s:22.7349 	Average Loss:  0.09722065448283772
Iteration:  2200 	s:24.2597 	Average Loss:  0.07977676150841745
Iteration:  2300 	s:23.3552 	Average Loss:  0.068531092881814
Iteration:  2400 	s:23.2549 	Average Loss:  0.042765371841929675
Iteration:  2500 	s:22.7194 	Average Loss:  0.04405157397001936
Iteration:  2600 	s:22.7990 	Average Loss:  0.05282456732092086
Iteration:  2700 	s:22.5646 	Average Loss:  0.03499815904043189
Iteration:  2800 	s:22.0794 	Average Loss:  0.015951667757718724
Iteration:  2900 	s:20.7891 	Average Loss:  0.03292163998696282
Iteration:  3000 	s:22.2788 	Average Loss:  0.18936510517049357
Iteration:  3100 	s:23.1652 	Average Loss:  0.03253567396825513
Iteration:  3200 	s:23.9275 	Average Loss:  0.08123733382350451
Iteration:  3300 	s:24.3047 	Average Loss:  0.16684313096983008
Iteration:  3400 	s:22.6994 	Average Loss:  0.05756097979985572
Iteration:  3500 	s:22.8143 	Average Loss:  0.04005297181182847
Iteration:  3600 	s:20.0123 	Average Loss:  0.03815833271456139
Iteration:  3700 	s:22.7775 	Average Loss:  0.04651913088782951
Iteration:  3800 	s:21.6237 	Average Loss:  0.0355816231216059
Iteration:  3900 	s:21.8197 	Average Loss:  0.04031518685784835
Iteration:  4000 	s:21.2097 	Average Loss:  0.019845247031366853
Iteration:  4100 	s:20.6352 	Average Loss:  0.010818631813825448
Iteration:  4200 	s:21.1369 	Average Loss:  0.05576161673474424
Iteration:  4300 	s:22.0687 	Average Loss:  0.007488361377411188
Iteration:  4400 	s:21.1526 	Average Loss:  0.023482606041595345
Iteration:  4500 	s:22.5260 	Average Loss:  0.05618767591573153
Iteration:  4600 	s:22.3186 	Average Loss:  0.07090339395995202
Iteration:  4700 	s:22.2664 	Average Loss:  0.05649508163551005
