Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:23.3148 	Average Loss:  2.9611410427093507
Iteration:  200 	s:17.2188 	Average Loss:  2.9622257375717163
Iteration:  300 	s:16.7388 	Average Loss:  2.760108410716057
Iteration:  400 	s:16.4626 	Average Loss:  2.533793130517006
Iteration:  500 	s:16.3267 	Average Loss:  2.558916621208191
Iteration:  600 	s:16.4709 	Average Loss:  2.4054435539245604
Iteration:  700 	s:16.0404 	Average Loss:  2.1886822198331357
Iteration:  800 	s:16.3349 	Average Loss:  1.8860165549628436
Iteration:  900 	s:15.2098 	Average Loss:  1.4264950963010778
Iteration:  1000 	s:15.0702 	Average Loss:  1.1522798651002812
Iteration:  1100 	s:14.4930 	Average Loss:  0.7052985088078276
Iteration:  1200 	s:15.2113 	Average Loss:  0.9143493374643731
Iteration:  1300 	s:15.0267 	Average Loss:  0.737748400705168
Iteration:  1400 	s:14.4025 	Average Loss:  0.8141674549333402
Iteration:  1500 	s:14.5339 	Average Loss:  0.9657079208589857
Iteration:  1600 	s:14.6821 	Average Loss:  0.6828513398967334
Iteration:  1700 	s:13.8520 	Average Loss:  0.43712571454817295
Iteration:  1800 	s:13.3045 	Average Loss:  0.4121548014970722
Iteration:  1900 	s:13.6634 	Average Loss:  0.44775398149271495
Iteration:  2000 	s:14.1034 	Average Loss:  0.6105772540192993
Iteration:  2100 	s:13.3741 	Average Loss:  0.391884746661708
Iteration:  2200 	s:13.5896 	Average Loss:  0.6211316584976158
Iteration:  2300 	s:13.9957 	Average Loss:  0.50543765110604
Iteration:  2400 	s:13.8440 	Average Loss:  0.5204886286419788
Iteration:  2500 	s:14.1566 	Average Loss:  0.44565889635676287
Iteration:  2600 	s:13.8058 	Average Loss:  0.4200516625199089
Iteration:  2700 	s:13.5867 	Average Loss:  0.49703784038116283
Iteration:  2800 	s:13.4581 	Average Loss:  0.36668719385975235
Iteration:  2900 	s:13.4103 	Average Loss:  0.37480620403411197
Iteration:  3000 	s:14.2080 	Average Loss:  0.5310859913183958
Iteration:  3100 	s:13.0615 	Average Loss:  0.21922629191019952
Iteration:  3200 	s:12.9835 	Average Loss:  0.23261189985248587
Iteration:  3300 	s:12.7052 	Average Loss:  0.38553462199450367
Iteration:  3400 	s:12.7319 	Average Loss:  0.3946132947818428
Iteration:  3500 	s:13.0759 	Average Loss:  0.35467963441449685
