Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:13.3868 	Average Loss:  0.597782018519938
Iteration:  200 	s:11.3807 	Average Loss:  0.4989643965207506
Iteration:  300 	s:12.7168 	Average Loss:  0.459860641767591
Iteration:  400 	s:13.6551 	Average Loss:  0.49992937439586965
Iteration:  500 	s:11.6136 	Average Loss:  0.42080746129737234
Iteration:  600 	s:12.8921 	Average Loss:  0.3780416576605785
Iteration:  700 	s:12.4524 	Average Loss:  0.37934862189784324
Iteration:  800 	s:12.0184 	Average Loss:  0.44820744493015807
Iteration:  900 	s:13.0686 	Average Loss:  0.41969071791345414
Iteration:  1000 	s:13.1607 	Average Loss:  0.36844932810261527
Iteration:  1100 	s:12.9974 	Average Loss:  0.31537015950591124
Iteration:  1200 	s:12.5142 	Average Loss:  0.325857420149664
Iteration:  1300 	s:12.3728 	Average Loss:  0.37999490886031995
Iteration:  1400 	s:11.0706 	Average Loss:  0.3139119244449921
Iteration:  1500 	s:13.0121 	Average Loss:  0.33412142459397726
Iteration:  1600 	s:12.2477 	Average Loss:  0.25815738666754895
Iteration:  1700 	s:12.1190 	Average Loss:  0.23932102703814961
Iteration:  1800 	s:11.6996 	Average Loss:  0.3639569386351832
Iteration:  1900 	s:12.4708 	Average Loss:  0.2775892743696386
Iteration:  2000 	s:12.5433 	Average Loss:  0.31587491405866785
Iteration:  2100 	s:14.2661 	Average Loss:  0.3450256970799774
Iteration:  2200 	s:11.3908 	Average Loss:  0.33755134533304954
Iteration:  2300 	s:12.9241 	Average Loss:  0.29943912615589396
Iteration:  2400 	s:11.0818 	Average Loss:  0.2849848299010864
Iteration:  2500 	s:12.0381 	Average Loss:  0.1943142622821233
Iteration:  2600 	s:12.4738 	Average Loss:  0.20886680287811032
Iteration:  2700 	s:12.7640 	Average Loss:  0.2041702056159039
Iteration:  2800 	s:11.4103 	Average Loss:  0.21301564273917847
Iteration:  2900 	s:11.1638 	Average Loss:  0.20582977226321106
Iteration:  3000 	s:11.9799 	Average Loss:  0.20796112488722712
Iteration:  3100 	s:11.8045 	Average Loss:  0.23452115595978795
Iteration:  3200 	s:11.7641 	Average Loss:  0.25806524991518925
Iteration:  3300 	s:13.2354 	Average Loss:  0.2666861364246961
