Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:27.5175 	Average Loss:  2.951020976305008
Iteration:  200 	s:18.9716 	Average Loss:  2.674252229332924
Iteration:  300 	s:18.9266 	Average Loss:  2.666711936593056
Iteration:  400 	s:19.5616 	Average Loss:  2.4363203942775726
Iteration:  500 	s:18.8269 	Average Loss:  2.3408939737081527
Iteration:  600 	s:18.4666 	Average Loss:  2.1634194433689116
Iteration:  700 	s:19.6982 	Average Loss:  2.0730549468100072
Iteration:  800 	s:18.8165 	Average Loss:  1.8589088682085275
Iteration:  900 	s:18.0530 	Average Loss:  1.4493103197123856
Iteration:  1000 	s:17.8441 	Average Loss:  1.085124824945815
Iteration:  1100 	s:17.4255 	Average Loss:  0.6210777492023771
Iteration:  1200 	s:17.7611 	Average Loss:  1.009926680448698
Iteration:  1300 	s:18.5783 	Average Loss:  0.6641932843968971
Iteration:  1400 	s:16.8033 	Average Loss:  0.6558803660004924
Iteration:  1500 	s:18.5588 	Average Loss:  0.7307978064406779
Iteration:  1600 	s:16.9432 	Average Loss:  0.6697670298756566
Iteration:  1700 	s:16.9930 	Average Loss:  0.3671612533488951
Iteration:  1800 	s:16.0892 	Average Loss:  0.2997609947841988
Iteration:  1900 	s:17.4605 	Average Loss:  0.3819459700027437
Iteration:  2000 	s:17.0212 	Average Loss:  0.4915706364035032
Iteration:  2100 	s:14.9252 	Average Loss:  0.46380911693587634
Iteration:  2200 	s:16.2366 	Average Loss:  0.5305815004031319
Iteration:  2300 	s:15.2496 	Average Loss:  0.3284435859794394
Iteration:  2400 	s:16.6090 	Average Loss:  0.3734169064103753
Iteration:  2500 	s:17.9105 	Average Loss:  0.34338975952404327
Iteration:  2600 	s:17.2984 	Average Loss:  0.4311734703557745
Iteration:  2700 	s:16.3466 	Average Loss:  0.5105803136228496
Iteration:  2800 	s:14.6406 	Average Loss:  0.29413177962630876
Iteration:  2900 	s:17.5085 	Average Loss:  0.412721845670676
Iteration:  3000 	s:15.9317 	Average Loss:  0.48977480308589294
Iteration:  3100 	s:15.7529 	Average Loss:  0.23335417153706658
Iteration:  3200 	s:14.7080 	Average Loss:  0.24136941942266277
Iteration:  3300 	s:15.3814 	Average Loss:  0.28287230140958397
Iteration:  3400 	s:15.1501 	Average Loss:  0.33370906256116956
Iteration:  3500 	s:14.8237 	Average Loss:  0.3290951998440869
Iteration:  3600 	s:13.3266 	Average Loss:  0.1491893263551492
Iteration:  3700 	s:14.8850 	Average Loss:  0.22523953700871424
Iteration:  3800 	s:15.5738 	Average Loss:  0.28252448954724924
Iteration:  3900 	s:14.9180 	Average Loss:  0.14969252257030757
Iteration:  4000 	s:14.9964 	Average Loss:  0.2718930036360143
Iteration:  4100 	s:14.5699 	Average Loss:  0.19371412561664328
Iteration:  4200 	s:15.1825 	Average Loss:  0.26071163261312447
Iteration:  4300 	s:14.0643 	Average Loss:  0.32387108939194564
Iteration:  4400 	s:14.3912 	Average Loss:  0.24535762695333688
Iteration:  4500 	s:15.2186 	Average Loss:  0.4880841332564887
Iteration:  4600 	s:15.3112 	Average Loss:  0.2752052854974318
Iteration:  4700 	s:13.3510 	Average Loss:  0.21345232399446104
Iteration:  4800 	s:17.2270 	Average Loss:  0.3273888429200815
Iteration:  4900 	s:15.2520 	Average Loss:  0.28412364882109614
Iteration:  5000 	s:16.3431 	Average Loss:  0.3776612396881137
Epoch time:  833.5736465454102
Epoch 2
Iteration:  5100 	s:15.5010 	Average Loss:  0.31457829979139207
Iteration:  5200 	s:15.6544 	Average Loss:  0.27172034985203936
Iteration:  5300 	s:14.1054 	Average Loss:  0.2985379385580968
Iteration:  5400 	s:14.1334 	Average Loss:  0.1597987612379161
Iteration:  5500 	s:16.0630 	Average Loss:  0.35322460134324
Iteration:  5600 	s:14.7195 	Average Loss:  0.13997342312353747
Iteration:  5700 	s:14.1514 	Average Loss:  0.2164563832522608
Iteration:  5800 	s:14.2352 	Average Loss:  0.2527492965421102
Iteration:  5900 	s:13.6856 	Average Loss:  0.2065292990415664
Iteration:  6000 	s:14.2756 	Average Loss:  0.22509103005297038
Iteration:  6100 	s:13.3111 	Average Loss:  0.29156005858822437
Iteration:  6200 	s:14.7692 	Average Loss:  0.2257394381182612
Iteration:  6300 	s:14.5090 	Average Loss:  0.2809461265985869
Iteration:  6400 	s:16.0785 	Average Loss:  0.29472044916021056
Iteration:  6500 	s:16.2364 	Average Loss:  0.3982886621997787
Iteration:  6600 	s:14.6992 	Average Loss:  0.26787996163598926
Iteration:  6700 	s:14.2369 	Average Loss:  0.08975801878160201
Iteration:  6800 	s:12.9907 	Average Loss:  0.17365472500826645
Iteration:  6900 	s:13.8497 	Average Loss:  0.19299731627187952
Iteration:  7000 	s:14.1443 	Average Loss:  0.21846796146278868
Iteration:  7100 	s:13.5618 	Average Loss:  0.22882490954058074
Iteration:  7200 	s:14.5375 	Average Loss:  0.22134074497257988
Iteration:  7300 	s:14.5517 	Average Loss:  0.23159504527643368
