Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:8.7472 	Average Loss:  0.2471463818103075
Iteration:  200 	s:8.5466 	Average Loss:  0.24818435464054345
Iteration:  300 	s:8.2542 	Average Loss:  0.35837612353265286
Iteration:  400 	s:8.6011 	Average Loss:  0.2592028448730707
Iteration:  500 	s:8.6766 	Average Loss:  0.4041068809852004
Iteration:  600 	s:8.5082 	Average Loss:  0.3031353835016489
Iteration:  700 	s:8.5356 	Average Loss:  0.3360709838569164
Iteration:  800 	s:8.3094 	Average Loss:  0.34708367645740507
Iteration:  900 	s:8.5131 	Average Loss:  0.3360776298865676
Iteration:  1000 	s:8.6056 	Average Loss:  0.3689803883060813
Iteration:  1100 	s:8.5830 	Average Loss:  0.32515105057507754
Iteration:  1200 	s:8.5875 	Average Loss:  0.27015735384076833
Iteration:  1300 	s:8.7190 	Average Loss:  0.3910512161627412
Iteration:  1400 	s:8.4764 	Average Loss:  0.5061998656764627
Iteration:  1500 	s:8.5405 	Average Loss:  0.3450883436575532
Iteration:  1600 	s:8.6187 	Average Loss:  0.3141861394420266
Iteration:  1700 	s:8.6074 	Average Loss:  0.2811586647480726
Iteration:  1800 	s:8.5115 	Average Loss:  0.2701125831156969
Iteration:  1900 	s:8.7056 	Average Loss:  0.23713260378688575
Iteration:  2000 	s:8.4941 	Average Loss:  0.3692966378107667
Iteration:  2100 	s:8.6528 	Average Loss:  0.32468533162027596
Iteration:  2200 	s:8.6518 	Average Loss:  0.3473426110250875
Iteration:  2300 	s:8.3791 	Average Loss:  0.372424601726234
Iteration:  2400 	s:8.6003 	Average Loss:  0.3573053045198321
Iteration:  2500 	s:8.5452 	Average Loss:  0.3991281741485
Iteration:  2600 	s:8.7529 	Average Loss:  0.3160351810604334
Iteration:  2700 	s:8.6309 	Average Loss:  0.29401293948292734
Iteration:  2800 	s:8.5769 	Average Loss:  0.2934697860479355
Iteration:  2900 	s:8.5320 	Average Loss:  0.3789692397788167
Iteration:  3000 	s:8.6091 	Average Loss:  0.2824533311277628
Iteration:  3100 	s:8.5519 	Average Loss:  0.3252092169225216
Iteration:  3200 	s:8.5586 	Average Loss:  0.34684603348374365
Iteration:  3300 	s:8.6376 	Average Loss:  0.3469173459336162
Iteration:  3400 	s:8.5776 	Average Loss:  0.36901504807174207
Iteration:  3500 	s:8.5470 	Average Loss:  0.3037455027922988
Iteration:  3600 	s:8.7502 	Average Loss:  0.303543016128242
Iteration:  3700 	s:8.7032 	Average Loss:  0.3686152958124876
Iteration:  3800 	s:8.6063 	Average Loss:  0.30360176354646684
Iteration:  3900 	s:8.6476 	Average Loss:  0.33607105061411857
Iteration:  4000 	s:8.6377 	Average Loss:  0.32524073842912915
Iteration:  4100 	s:8.5535 	Average Loss:  0.31431233648210766
Iteration:  4200 	s:8.7265 	Average Loss:  0.34693007342517374
Iteration:  4300 	s:8.6069 	Average Loss:  0.36867925968021154
Iteration:  4400 	s:8.5752 	Average Loss:  0.39013657338917257
Iteration:  4500 	s:8.5236 	Average Loss:  0.2820600235462189
Iteration:  4600 	s:8.6660 	Average Loss:  0.2925597234815359
Iteration:  4700 	s:8.6557 	Average Loss:  0.3033489064872265
Iteration:  4800 	s:8.4268 	Average Loss:  0.4122455216571689
Iteration:  4900 	s:8.5658 	Average Loss:  0.4329712311550975
Iteration:  5000 	s:8.7234 	Average Loss:  0.25021666862070563
Epoch time:  429.39946603775024
Epoch 2
Iteration:  5100 	s:8.6573 	Average Loss:  0.24906446244567632
Iteration:  5200 	s:8.7332 	Average Loss:  0.24863767627626657
Iteration:  5300 	s:8.5301 	Average Loss:  0.35793890286237
Iteration:  5400 	s:8.7630 	Average Loss:  0.2594464524835348
Iteration:  5500 	s:8.6651 	Average Loss:  0.4017749299108982
Iteration:  5600 	s:8.5523 	Average Loss:  0.30324339866638184
Iteration:  5700 	s:8.4496 	Average Loss:  0.3360684569180012
Iteration:  5800 	s:8.6136 	Average Loss:  0.3469996493309736
Iteration:  5900 	s:8.4642 	Average Loss:  0.3360501144826412
Iteration:  6000 	s:8.4712 	Average Loss:  0.3688359531015158
Iteration:  6100 	s:8.5674 	Average Loss:  0.3251181123405695
Iteration:  6200 	s:8.6226 	Average Loss:  0.27043973363935947
Iteration:  6300 	s:8.5709 	Average Loss:  0.390774998255074
Iteration:  6400 	s:8.5648 	Average Loss:  0.5202187196537852
Iteration:  6500 	s:8.5495 	Average Loss:  0.31536989860236647
Iteration:  6600 	s:8.5663 	Average Loss:  0.31466595117002727
Iteration:  6700 	s:8.5380 	Average Loss:  0.2819419928640127
Iteration:  6800 	s:8.6377 	Average Loss:  0.2706813807785511
Iteration:  6900 	s:8.7544 	Average Loss:  0.23765186198055743
Iteration:  7000 	s:8.5881 	Average Loss:  0.36888834457844494
Iteration:  7100 	s:8.6027 	Average Loss:  0.3251003600284457
Iteration:  7200 	s:8.5039 	Average Loss:  0.3579251675307751
Iteration:  7300 	s:8.5048 	Average Loss:  0.36884853094816206
Iteration:  7400 	s:8.4691 	Average Loss:  0.35784708995372055
Iteration:  7500 	s:8.5487 	Average Loss:  0.40132075916975735
Iteration:  7600 	s:8.4759 	Average Loss:  0.3143289639800787
Iteration:  7700 	s:8.6387 	Average Loss:  0.2924191917106509
Iteration:  7800 	s:8.7725 	Average Loss:  0.2839535750262439
Iteration:  7900 	s:8.5071 	Average Loss:  0.34373281384818255
Iteration:  8000 	s:8.5260 	Average Loss:  0.2568940361973364
