Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:8.9357 	Average Loss:  0.4696709541790187
Iteration:  200 	s:9.0801 	Average Loss:  0.28885519209929045
Iteration:  300 	s:7.4122 	Average Loss:  0.251736572965965
Iteration:  400 	s:7.7813 	Average Loss:  0.20095984601168312
Iteration:  500 	s:7.1627 	Average Loss:  0.14729112726578023
Iteration:  600 	s:8.2622 	Average Loss:  0.2234391176882491
Iteration:  700 	s:8.5534 	Average Loss:  0.19613118518837724
Iteration:  800 	s:7.9588 	Average Loss:  0.1271157349987925
Iteration:  900 	s:8.4957 	Average Loss:  0.05366080912613143
Iteration:  1000 	s:7.1427 	Average Loss:  0.1556004866540934
Iteration:  1100 	s:7.1901 	Average Loss:  0.12858752997067313
Iteration:  1200 	s:7.2771 	Average Loss:  0.09652291662373046
Iteration:  1300 	s:7.1812 	Average Loss:  0.12005776080951364
Iteration:  1400 	s:7.5416 	Average Loss:  0.11985833474408764
Iteration:  1500 	s:8.3694 	Average Loss:  0.0730022382502375
Iteration:  1600 	s:8.2150 	Average Loss:  0.05874553715893768
Iteration:  1700 	s:8.1353 	Average Loss:  0.1437513846670413
Iteration:  1800 	s:7.9168 	Average Loss:  0.06537759411589604
Iteration:  1900 	s:8.1053 	Average Loss:  0.09250879976347334
Iteration:  2000 	s:8.6007 	Average Loss:  0.10720121770876631
Iteration:  2100 	s:7.7349 	Average Loss:  0.07123333845691604
Iteration:  2200 	s:8.4409 	Average Loss:  0.1145373633851068
Iteration:  2300 	s:7.8466 	Average Loss:  0.07794055768350518
Iteration:  2400 	s:8.4251 	Average Loss:  0.1526774121957533
Iteration:  2500 	s:7.3313 	Average Loss:  0.06077924164690152
Iteration:  2600 	s:7.4706 	Average Loss:  0.03273604479146691
Iteration:  2700 	s:7.1600 	Average Loss:  0.13273453374782207
Iteration:  2800 	s:7.6746 	Average Loss:  0.0811704375404679
Iteration:  2900 	s:7.1507 	Average Loss:  0.07966461287745914
Iteration:  3000 	s:8.7719 	Average Loss:  0.07235372061138282
Iteration:  3100 	s:7.0190 	Average Loss:  0.04077403505069924
Iteration:  3200 	s:7.5170 	Average Loss:  0.07304355030041336
Iteration:  3300 	s:6.9597 	Average Loss:  0.12007604975778577
Iteration:  3400 	s:7.6671 	Average Loss:  0.08632003303248836
Iteration:  3500 	s:7.5439 	Average Loss:  0.09337788687199165
Iteration:  3600 	s:7.1584 	Average Loss:  0.172084915166638
Iteration:  3700 	s:7.3359 	Average Loss:  0.08781805840472771
Iteration:  3800 	s:7.5800 	Average Loss:  0.02519136115549756
Iteration:  3900 	s:7.5630 	Average Loss:  0.08205499578262256
Iteration:  4000 	s:7.9615 	Average Loss:  0.05200380618922047
Iteration:  4100 	s:7.4513 	Average Loss:  0.09020833708479004
Iteration:  4200 	s:8.1513 	Average Loss:  0.08440763579114247
Iteration:  4300 	s:7.9015 	Average Loss:  0.09554071972138502
