Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:28.1735 	Average Loss:  0.20321443412452936
Iteration:  200 	s:23.3563 	Average Loss:  0.24818434681743384
Iteration:  300 	s:21.9470 	Average Loss:  0.3251088287308812
Iteration:  400 	s:25.6462 	Average Loss:  0.270143023096025
Iteration:  500 	s:26.7776 	Average Loss:  0.31133144789375367
Iteration:  600 	s:26.2098 	Average Loss:  0.26305747918559064
Iteration:  700 	s:26.3205 	Average Loss:  0.25452051645497703
Iteration:  800 	s:26.5002 	Average Loss:  0.27146815883279485
Iteration:  900 	s:25.3366 	Average Loss:  0.2622965311790654
Iteration:  1000 	s:26.3680 	Average Loss:  0.25586006373314374
Iteration:  1100 	s:27.1677 	Average Loss:  0.27274523218312424
Iteration:  1200 	s:23.5743 	Average Loss:  0.2916143219685182
Iteration:  1300 	s:26.2774 	Average Loss:  0.2730870703932487
Iteration:  1400 	s:26.2854 	Average Loss:  0.3443998287350405
Iteration:  1500 	s:24.4432 	Average Loss:  0.220189740920905
Iteration:  1600 	s:26.5555 	Average Loss:  0.2887970778532326
Iteration:  1700 	s:25.3794 	Average Loss:  0.24163021809072233
Iteration:  1800 	s:26.2713 	Average Loss:  0.2767928531504003
Iteration:  1900 	s:26.0927 	Average Loss:  0.2535232050443301
Iteration:  2000 	s:25.9129 	Average Loss:  0.26175950796271535
Iteration:  2100 	s:25.6595 	Average Loss:  0.182842572783004
Iteration:  2200 	s:26.3854 	Average Loss:  0.29529544326616813
Iteration:  2300 	s:26.2694 	Average Loss:  0.27537453806842677
Iteration:  2400 	s:26.8101 	Average Loss:  0.24298425870891605
Iteration:  2500 	s:25.4342 	Average Loss:  0.3102790309044042
Iteration:  2600 	s:27.5453 	Average Loss:  0.2775074704877625
Iteration:  2700 	s:26.0981 	Average Loss:  0.2711699816689361
Iteration:  2800 	s:26.3265 	Average Loss:  0.20946540998887941
Iteration:  2900 	s:25.1283 	Average Loss:  0.2551946616456473
Iteration:  3000 	s:25.9808 	Average Loss:  0.2565657009423921
Iteration:  3100 	s:26.6925 	Average Loss:  0.2177713322355703
Iteration:  3200 	s:26.6829 	Average Loss:  0.2742182594091355
Iteration:  3300 	s:25.9025 	Average Loss:  0.28843086427994424
Iteration:  3400 	s:25.6277 	Average Loss:  0.20985014554476947
Iteration:  3500 	s:26.1071 	Average Loss:  0.1914401255321968
